area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford city centre,daily,2025-10-02,45184.76,45184.76,36906.03592956107,36906.03592956107,8278.72407043893,8278.72407043893
Bradford city centre,daily,2025-10-03,75321.08,75321.08,61520.79782504862,61520.79782504862,13800.282174951384,13800.282174951384
Bradford city centre,daily,2025-10-04,97539.59,97539.59,79782.29196733747,79782.29196733747,17757.298032662526,17757.298032662526
Bradford city centre,daily,2025-10-05,78951.44,78951.44,64578.15577573913,64578.15577573913,14373.284224260871,14373.284224260871
Bradford city centre,daily,2025-10-06,217604.09,217604.09,177734.80182166377,177734.80182166377,39869.28817833622,39869.28817833622
Bradford city centre,daily,2025-10-07,79000.94,79000.94,64526.436128223286,64526.436128223286,14474.503871776717,14474.503871776717
Bradford city centre,daily,2025-10-08,78470.18,78470.18,64092.92165055484,64092.92165055484,14377.258349445154,14377.258349445154
Bradford city centre,daily,2025-10-09,70268.19,70268.19,57393.69523806753,57393.69523806753,12874.494761932478,12874.494761932478
Bradford city centre,daily,2025-10-10,41559.74,41559.74,33945.18987515296,33945.18987515296,7614.550124847041,7614.550124847041
Bradford city centre,daily,2025-10-11,58285.32,58285.32,47674.34861731215,47674.34861731215,10610.971382687849,10610.971382687849
Bradford city centre,daily,2025-10-12,68436.44,68436.44,55977.43477581947,55977.43477581947,12459.005224180532,12459.005224180532
Bradford city centre,daily,2025-10-13,134364.67,134364.67,109746.45740474481,109746.45740474481,24618.212595255205,24618.212595255205
Bradford city centre,daily,2025-10-14,132366.59,132366.59,108114.46439935674,108114.46439935674,24252.125600643245,24252.125600643245
Bradford city centre,daily,2025-10-15,88165.62,88165.62,72011.96906815545,72011.96906815545,16153.650931844539,16153.650931844539
Bradford city centre,daily,2025-10-16,77502.84,77502.84,63302.81709326381,63302.81709326381,14200.022906736189,14200.022906736189
Bradford city centre,daily,2025-10-17,87277.58,87277.58,71286.6352134025,71286.6352134025,15990.944786597502,15990.944786597502
Bradford city centre,daily,2025-10-18,151186.64,151186.64,123662.77789398892,123662.77789398892,27523.862106011085,27523.862106011085
Bradford city centre,daily,2025-10-19,44897.82,44897.82,36724.07259387664,36724.07259387664,8173.7474061233615,8173.7474061233615
Bradford city centre,daily,2025-10-20,105120.96,105120.96,85860.76205140742,85860.76205140742,19260.197948592577,19260.197948592577
Bradford city centre,daily,2025-10-21,95452.7,95452.7,77963.91473084319,77963.91473084319,17488.78526915681,17488.78526915681
Bradford city centre,daily,2025-10-22,163127.68,163127.68,133239.52631785453,133239.52631785453,29888.153682145465,29888.153682145465
Bradford city centre,daily,2025-10-23,158825.06,158825.06,129725.22972069992,129725.22972069992,29099.830279300084,29099.830279300084
Bradford city centre,daily,2025-10-24,121799.1,121799.1,99483.14344899036,99483.14344899036,22315.95655100964,22315.95655100964
Bradford city centre,daily,2025-10-25,96830.64,96830.64,79202.40788242135,79202.40788242135,17628.23211757865,17628.23211757865
Bradford city centre,daily,2025-10-26,134049.31,134049.31,109645.33671343226,109645.33671343226,24403.973286567732,24403.973286567732
Bradford city centre,daily,2025-10-27,93403.09,93403.09,76289.83302051458,76289.83302051458,17113.25697948542,17113.25697948542
Bradford city centre,daily,2025-10-28,94077.77,94077.77,76840.89856387381,76840.89856387381,17236.871436126195,17236.871436126195
Bradford city centre,daily,2025-10-29,130442.46,130442.46,106542.87232023216,106542.87232023216,23899.587679767854,23899.587679767854
Bradford city centre,daily,2025-10-30,76776.07,76776.07,62709.20544782126,62709.20544782126,14066.86455217875,14066.86455217875
Bradford city centre,daily,2025-10-31,94164.41,94164.41,76911.66443610456,76911.66443610456,17252.745563895445,17252.745563895445
