area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Painting the sky - Roberts part,daily,2025-02-15,6597.56,6597.56,5469.780950755595,5469.780950755595,1127.779049244406,1127.779049244406
Painting the sky - Roberts part,daily,2025-02-16,7547.59,7547.59,6257.413953963801,6257.413953963801,1290.176046036199,1290.176046036199
Painting the sky - Roberts part,daily,2025-02-17,4549.69,4549.69,3013.656015607796,3013.656015607796,1536.0339843922038,1536.0339843922038
Painting the sky - Roberts part,daily,2025-02-18,14007.57,14007.57,9278.433826161188,9278.433826161188,4729.136173838812,4729.136173838812
Painting the sky - Roberts part,daily,2025-02-19,7263.05,7263.05,4810.950707446046,4810.950707446046,2452.0992925539535,2452.0992925539535
Painting the sky - Roberts part,daily,2025-02-20,23211.08,23211.08,15374.720227258078,15374.720227258078,7836.359772741923,7836.359772741923
Painting the sky - Roberts part,daily,2025-02-21,18496.12,18496.12,12251.591493794887,12251.591493794887,6244.528506205111,6244.528506205111
Painting the sky - Roberts part,daily,2025-02-22,7756.95,7756.95,6430.986204894477,6430.986204894477,1325.9637951055229,1325.9637951055229
Painting the sky - Roberts part,daily,2025-02-23,9578.76,9578.76,7941.378173121526,7941.378173121526,1637.3818268784742,1637.3818268784742
Painting the sky - Roberts part,daily,2025-02-24,6824.53,6824.53,4520.480711476138,4520.480711476138,2304.0492885238614,2304.0492885238614
Painting the sky - Roberts part,daily,2025-02-25,6631.03,6631.03,4392.308805473727,4392.308805473727,2238.7211945262725,2238.7211945262725
Painting the sky - Roberts part,daily,2025-02-26,12310.31,12310.31,8154.190677935597,8154.190677935597,4156.119322064403,4156.119322064403
Painting the sky - Roberts part,daily,2025-02-27,11288.29,11288.29,7477.217802625087,7477.217802625087,3811.072197374914,3811.072197374914
Painting the sky - Roberts part,daily,2025-02-28,6328.76,6328.76,4192.089053394407,4192.089053394407,2136.670946605594,2136.670946605594
Painting the sky - Roberts part,daily,2025-03-01,7785.97,7785.97,6455.045560654929,6455.045560654929,1330.924439345071,1330.924439345071
Painting the sky - Roberts part,daily,2025-03-02,18324.25,18324.25,15191.924527686477,15191.924527686477,3132.3254723135224,3132.3254723135224
Painting the sky - Roberts part,daily,2025-03-03,6758.48,6758.48,4476.730042786427,4476.730042786427,2281.7499572135735,2281.7499572135735
Painting the sky - Roberts part,daily,2025-03-04,18276.54,18276.54,12106.144531934377,12106.144531934377,6170.395468065625,6170.395468065625
Painting the sky - Roberts part,daily,2025-03-05,6437.68,6437.68,4264.236257537986,4264.236257537986,2173.4437424620146,2173.4437424620146
Painting the sky - Roberts part,daily,2025-03-06,6947.18,6947.18,4601.722490655445,4601.722490655445,2345.457509344556,2345.457509344556
Painting the sky - Roberts part,daily,2025-03-07,9493.14,9493.14,6288.133580091609,6288.133580091609,3205.006419908391,3205.006419908391
Painting the sky - Roberts part,daily,2025-03-08,16629.54,16629.54,13786.906236825158,13786.906236825158,2842.633763174843,2842.633763174843
Painting the sky - Roberts part,daily,2025-03-09,38227.67,38227.67,31693.07761623556,31693.07761623556,6534.592383764436,6534.592383764436
Painting the sky - Roberts part,daily,2025-03-10,7317.31,7317.31,4846.891832095612,4846.891832095612,2470.4181679043886,2470.4181679043886
Painting the sky - Roberts part,daily,2025-03-11,7180.2,7180.2,4756.071935289458,4756.071935289458,2424.1280647105414,2424.1280647105414
Painting the sky - Roberts part,daily,2025-03-12,6897.91,6897.91,4569.086677690386,4569.086677690386,2328.823322309614,2328.823322309614
Painting the sky - Roberts part,daily,2025-03-13,13257.03,13257.03,8781.285803778504,8781.285803778504,4475.744196221496,4475.744196221496
Painting the sky - Roberts part,daily,2025-03-14,12514.84,12514.84,8289.6687137737,8289.6687137737,4225.171286226299,4225.171286226299
Painting the sky - Roberts part,daily,2025-03-15,13763.76,13763.76,11410.999257115027,11410.999257115027,2352.7607428849733,2352.7607428849733
Painting the sky - Roberts part,daily,2025-03-16,19930.48,19930.48,16523.587484375337,16523.587484375337,3406.892515624662,3406.892515624662
Painting the sky - Roberts part,daily,2025-03-17,6539.03,6539.03,4331.369191250359,4331.369191250359,2207.6608087496406,2207.6608087496406
Painting the sky - Roberts part,daily,2025-03-18,7061.43,7061.43,4677.400218101312,4677.400218101312,2384.029781898688,2384.029781898688
Painting the sky - Roberts part,daily,2025-03-19,5165.13,5165.13,3421.315539277686,3421.315539277686,1743.814460722314,1743.814460722314
Painting the sky - Roberts part,daily,2025-03-20,30536.95,30536.95,20227.282093024907,20227.282093024907,10309.667906975094,10309.667906975094
