,datestamp,estimated_actual_footfall,year,month,weekday,week_of_year,Sin_weekday,Cos_weekday,Sin_monthday,Cos_monthday,Sin_week_of_year,Cos_week_of_year,Sin_month,Cos_month,is_weekend,bank_hol,school_hol,covid,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,daylight_duration,area_name,area_Bradford - BID,area_Bradford - City Centre,area_Bradford - Lister Park,area_Bradford - Local Authority,area_Bradford - Roberts Park
25285,2025-06-11,11384.66,2025,6,2,24,0.8660254037844387,-0.4999999999999998,0.7907757369376989,-0.6121059825476626,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,16.179167,0.0,15.910412,61256.8,Bradford - Roberts Park,0,0,0,0,1
25292,2025-06-12,85990.255,2025,6,3,24,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,16.8125,1.0,21.45627,61319.56,Bradford - BID,1,0,0,0,0
25293,2025-06-12,90008.52,2025,6,3,24,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,16.8125,1.0,21.45627,61319.56,Bradford - City Centre,0,1,0,0,0
25294,2025-06-12,10083.38,2025,6,3,24,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,16.8125,1.0,21.45627,61319.56,Bradford - Lister Park,0,0,1,0,0
25295,2025-06-12,10083.38,2025,6,3,24,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,16.8125,1.0,21.45627,61319.56,Bradford - Roberts Park,0,0,0,0,1
25302,2025-06-13,93530.225,2025,6,4,24,-0.8660254037844385,-0.5000000000000004,0.485301962531081,-0.8743466161445821,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,18.968752,2.0,18.59671,61375.43,Bradford - BID,1,0,0,0,0
25303,2025-06-13,94219.0,2025,6,4,24,-0.8660254037844385,-0.5000000000000004,0.485301962531081,-0.8743466161445821,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,18.968752,2.0,18.59671,61375.43,Bradford - City Centre,0,1,0,0,0
25304,2025-06-13,19846.79,2025,6,4,24,-0.8660254037844385,-0.5000000000000004,0.485301962531081,-0.8743466161445821,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,18.968752,2.0,18.59671,61375.43,Bradford - Lister Park,0,0,1,0,0
25305,2025-06-13,4234.21,2025,6,4,24,-0.8660254037844385,-0.5000000000000004,0.485301962531081,-0.8743466161445821,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,0,0,0,0,18.968752,2.0,18.59671,61375.43,Bradford - Roberts Park,0,0,0,0,1
25312,2025-06-14,90694.69,2025,6,5,24,-0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,16.918753,6.1999993,24.518353,61424.258,Bradford - BID,1,0,0,0,0
25313,2025-06-14,105584.83,2025,6,5,24,-0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,16.918753,6.1999993,24.518353,61424.258,Bradford - City Centre,0,1,0,0,0
25314,2025-06-14,10003.6,2025,6,5,24,-0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,16.918753,6.1999993,24.518353,61424.258,Bradford - Lister Park,0,0,1,0,0
25315,2025-06-14,4908.66,2025,6,5,24,-0.8660254037844386,0.5000000000000001,0.299363122973358,-0.9541392564000488,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,16.918753,6.1999993,24.518353,61424.258,Bradford - Roberts Park,0,0,0,0,1
25322,2025-06-15,147118.41,2025,6,6,24,-2.4492935982947064e-16,1.0,0.1011683219874327,-0.994869323391895,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,15.545834,0.1,23.266697,61465.91,Bradford - BID,1,0,0,0,0
25323,2025-06-15,89003.35,2025,6,6,24,-2.4492935982947064e-16,1.0,0.1011683219874327,-0.994869323391895,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,15.545834,0.1,23.266697,61465.91,Bradford - City Centre,0,1,0,0,0
25324,2025-06-15,35966.55,2025,6,6,24,-2.4492935982947064e-16,1.0,0.1011683219874327,-0.994869323391895,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,15.545834,0.1,23.266697,61465.91,Bradford - Lister Park,0,0,1,0,0
25325,2025-06-15,7132.67,2025,6,6,24,-2.4492935982947064e-16,1.0,0.1011683219874327,-0.994869323391895,0.2920567706369759,-0.9564009842765224,1.2246467991473532e-16,-1.0,1,0,0,0,15.545834,0.1,23.266697,61465.91,Bradford - Roberts Park,0,0,0,0,1
25332,2025-06-16,105212.165,2025,6,0,25,0.0,1.0,-0.101168321987432,-0.9948693233918952,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,18.112501,0.0,18.329092,61500.285,Bradford - BID,1,0,0,0,0
25333,2025-06-16,100139.53,2025,6,0,25,0.0,1.0,-0.101168321987432,-0.9948693233918952,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,18.112501,0.0,18.329092,61500.285,Bradford - City Centre,0,1,0,0,0
25334,2025-06-16,12295.61,2025,6,0,25,0.0,1.0,-0.101168321987432,-0.9948693233918952,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,18.112501,0.0,18.329092,61500.285,Bradford - Lister Park,0,0,1,0,0
25335,2025-06-16,12635.57,2025,6,0,25,0.0,1.0,-0.101168321987432,-0.9948693233918952,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,18.112501,0.0,18.329092,61500.285,Bradford - Roberts Park,0,0,0,0,1
25342,2025-06-17,70452.78,2025,6,1,25,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,16.856253,0.0,21.158232,61527.613,Bradford - BID,1,0,0,0,0
25343,2025-06-17,108305.38,2025,6,1,25,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,16.856253,0.0,21.158232,61527.613,Bradford - City Centre,0,1,0,0,0
25344,2025-06-17,10967.81,2025,6,1,25,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,16.856253,0.0,21.158232,61527.613,Bradford - Lister Park,0,0,1,0,0
25345,2025-06-17,1026856.0,2025,6,1,25,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,15.884914,0.1,24.757034,61527.613,Bradford - Local Authority,0,0,0,1,0
25346,2025-06-17,11260.56,2025,6,1,25,0.8660254037844386,0.5000000000000001,-0.2993631229733582,-0.9541392564000488,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,16.856253,0.0,21.158232,61527.613,Bradford - Roberts Park,0,0,0,0,1
25353,2025-06-18,84857.32500000001,2025,6,2,25,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,17.433334,0.0,13.403656,61547.965,Bradford - BID,1,0,0,0,0
25354,2025-06-18,120229.15,2025,6,2,25,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,17.433334,0.0,13.403656,61547.965,Bradford - City Centre,0,1,0,0,0
25355,2025-06-18,10458.26,2025,6,2,25,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,17.433334,0.0,13.403656,61547.965,Bradford - Lister Park,0,0,1,0,0
25356,2025-06-18,1056894.0,2025,6,2,25,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,16.372416,0.0,15.5843,61547.965,Bradford - Local Authority,0,0,0,1,0
25357,2025-06-18,14298.21,2025,6,2,25,0.8660254037844387,-0.4999999999999998,-0.4853019625310808,-0.8743466161445822,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,17.433334,0.0,13.403656,61547.965,Bradford - Roberts Park,0,0,0,0,1
25364,2025-06-19,82972.41,2025,6,3,25,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,19.354166,0.0,14.372974,61561.383,Bradford - BID,1,0,0,0,0
25365,2025-06-19,92113.78,2025,6,3,25,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,19.354166,0.0,14.372974,61561.383,Bradford - City Centre,0,1,0,0,0
25366,2025-06-19,14450.0,2025,6,3,25,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,19.354166,0.0,14.372974,61561.383,Bradford - Lister Park,0,0,1,0,0
25367,2025-06-19,1034529.0,2025,6,3,25,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,18.541166,0.0,15.767219,61561.383,Bradford - Local Authority,0,0,0,1,0
25368,2025-06-19,5920.23,2025,6,3,25,1.2246467991473532e-16,-1.0,-0.651372482722222,-0.7587581226927911,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,19.354166,0.0,14.372974,61561.383,Bradford - Roberts Park,0,0,0,0,1
25375,2025-06-20,107371.14,2025,6,4,25,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,22.356249,0.0,15.281989,61567.87,Bradford - BID,1,0,0,0,0
25376,2025-06-20,172735.55,2025,6,4,25,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,22.356249,0.0,15.281989,61567.87,Bradford - City Centre,0,1,0,0,0
25377,2025-06-20,14930.55,2025,6,4,25,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,22.356249,0.0,15.281989,61567.87,Bradford - Lister Park,0,0,1,0,0
25378,2025-06-20,1063359.0,2025,6,4,25,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,21.503664,0.0,16.372087,61567.87,Bradford - Local Authority,0,0,0,1,0
25379,2025-06-20,11433.87,2025,6,4,25,-0.8660254037844385,-0.5000000000000004,-0.7907757369376986,-0.6121059825476627,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,0,0,0,0,22.356249,0.0,15.281989,61567.87,Bradford - Roberts Park,0,0,0,0,1
25386,2025-06-21,52091.485,2025,6,5,25,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,22.689583,0.90000004,18.75631,61567.492,Bradford - BID,1,0,0,0,0
25387,2025-06-21,78071.74,2025,6,5,25,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,22.689583,0.90000004,18.75631,61567.492,Bradford - City Centre,0,1,0,0,0
25388,2025-06-21,15422.8,2025,6,5,25,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,22.689583,0.90000004,18.75631,61567.492,Bradford - Lister Park,0,0,1,0,0
25389,2025-06-21,1026016.0,2025,6,5,25,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,21.811998,2.8000002,18.978693,61567.492,Bradford - Local Authority,0,0,0,1,0
25390,2025-06-21,7027.62,2025,6,5,25,-0.8660254037844386,0.5000000000000001,-0.8978045395707417,-0.4403941515576342,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,22.689583,0.90000004,18.75631,61567.492,Bradford - Roberts Park,0,0,0,0,1
25397,2025-06-22,88782.75,2025,6,6,25,-2.4492935982947064e-16,1.0,-0.968077118866204,-0.2506525322587213,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,16.810417,5.2,26.211487,61560.28,Bradford - BID,1,0,0,0,0
25398,2025-06-22,79048.2,2025,6,6,25,-2.4492935982947064e-16,1.0,-0.968077118866204,-0.2506525322587213,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,16.810417,5.2,26.211487,61560.28,Bradford - City Centre,0,1,0,0,0
25399,2025-06-22,18036.69,2025,6,6,25,-2.4492935982947064e-16,1.0,-0.968077118866204,-0.2506525322587213,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,16.810417,5.2,26.211487,61560.28,Bradford - Lister Park,0,0,1,0,0
25400,2025-06-22,8547.74,2025,6,6,25,-2.4492935982947064e-16,1.0,-0.968077118866204,-0.2506525322587213,0.1768902751225731,-0.9842305779475968,1.2246467991473532e-16,-1.0,1,0,0,0,16.810417,5.2,26.211487,61560.28,Bradford - Roberts Park,0,0,0,0,1
25407,2025-06-23,85952.795,2025,6,0,26,0.0,1.0,-0.9987165071710528,-0.0506491688387135,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.997916,1.1000001,29.88217,61546.297,Bradford - BID,1,0,0,0,0
25408,2025-06-23,105578.36,2025,6,0,26,0.0,1.0,-0.9987165071710528,-0.0506491688387135,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.997916,1.1000001,29.88217,61546.297,Bradford - City Centre,0,1,0,0,0
25409,2025-06-23,9091.57,2025,6,0,26,0.0,1.0,-0.9987165071710528,-0.0506491688387135,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.997916,1.1000001,29.88217,61546.297,Bradford - Lister Park,0,0,1,0,0
25410,2025-06-23,4098.74,2025,6,0,26,0.0,1.0,-0.9987165071710528,-0.0506491688387135,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,13.997916,1.1000001,29.88217,61546.297,Bradford - Roberts Park,0,0,0,0,1
25417,2025-06-24,153729.68000000002,2025,6,1,26,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.54375,4.3999996,28.337852,61525.58,Bradford - BID,1,0,0,0,0
25418,2025-06-24,110881.74,2025,6,1,26,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.54375,4.3999996,28.337852,61525.58,Bradford - City Centre,0,1,0,0,0
25419,2025-06-24,7996.08,2025,6,1,26,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.54375,4.3999996,28.337852,61525.58,Bradford - Lister Park,0,0,1,0,0
25420,2025-06-24,13247.4,2025,6,1,26,0.8660254037844386,0.5000000000000001,-0.9884683243281114,0.1514277775045766,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.54375,4.3999996,28.337852,61525.58,Bradford - Roberts Park,0,0,0,0,1
25427,2025-06-25,75432.45,2025,6,2,26,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.78125,0.6,14.879153,61498.203,Bradford - BID,1,0,0,0,0
25428,2025-06-25,77681.16,2025,6,2,26,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.78125,0.6,14.879153,61498.203,Bradford - City Centre,0,1,0,0,0
25429,2025-06-25,7498.47,2025,6,2,26,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.78125,0.6,14.879153,61498.203,Bradford - Lister Park,0,0,1,0,0
25430,2025-06-25,34604.35,2025,6,2,26,0.8660254037844387,-0.4999999999999998,-0.9377521321470804,0.3473052528448203,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.78125,0.6,14.879153,61498.203,Bradford - Roberts Park,0,0,0,0,1
25437,2025-06-26,74792.515,2025,6,3,26,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.204165,3.7999997,26.66978,61464.25,Bradford - BID,1,0,0,0,0
25438,2025-06-26,60850.41,2025,6,3,26,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.204165,3.7999997,26.66978,61464.25,Bradford - City Centre,0,1,0,0,0
25439,2025-06-26,26851.52,2025,6,3,26,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.204165,3.7999997,26.66978,61464.25,Bradford - Lister Park,0,0,1,0,0
25440,2025-06-26,12411.23,2025,6,3,26,1.2246467991473532e-16,-1.0,-0.8486442574947509,0.5289640103269624,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,16.204165,3.7999997,26.66978,61464.25,Bradford - Roberts Park,0,0,0,0,1
25447,2025-06-27,105787.985,2025,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.6,0.4,24.770117,61423.766,Bradford - BID,1,0,0,0,0
25448,2025-06-27,78536.24,2025,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.6,0.4,24.770117,61423.766,Bradford - City Centre,0,1,0,0,0
25449,2025-06-27,22914.27,2025,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.6,0.4,24.770117,61423.766,Bradford - Lister Park,0,0,1,0,0
25450,2025-06-27,7553.43,2025,6,4,26,-0.8660254037844385,-0.5000000000000004,-0.72479278722912,0.6889669190756865,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,17.6,0.4,24.770117,61423.766,Bradford - Roberts Park,0,0,0,0,1
25457,2025-06-28,71589.745,2025,6,5,26,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.962502,1.0,25.71733,61376.844,Bradford - BID,1,0,0,0,0
25458,2025-06-28,74269.89,2025,6,5,26,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.962502,1.0,25.71733,61376.844,Bradford - City Centre,0,1,0,0,0
25459,2025-06-28,9767.66,2025,6,5,26,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.962502,1.0,25.71733,61376.844,Bradford - Lister Park,0,0,1,0,0
25460,2025-06-28,26935.34,2025,6,5,26,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.962502,1.0,25.71733,61376.844,Bradford - Roberts Park,0,0,0,0,1
25466,2025-06-29,54212.30499999999,2025,6,6,26,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.05417,0.0,13.397612,61323.582,Bradford - BID,1,0,0,0,0
25467,2025-06-29,65162.61,2025,6,6,26,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.05417,0.0,13.397612,61323.582,Bradford - City Centre,0,1,0,0,0
25468,2025-06-29,14131.68,2025,6,6,26,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.05417,0.0,13.397612,61323.582,Bradford - Lister Park,0,0,1,0,0
25469,2025-06-29,32464.37,2025,6,6,26,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0.0592406278937141,-0.9982437317643216,1.2246467991473532e-16,-1.0,1,0,0,0,19.05417,0.0,13.397612,61323.582,Bradford - Roberts Park,0,0,0,0,1
25476,2025-06-30,75413.77,2025,6,0,27,0.0,1.0,-0.2012985200886611,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,22.297918,0.3,16.454994,61264.043,Bradford - BID,1,0,0,0,0
25477,2025-06-30,60604.14,2025,6,0,27,0.0,1.0,-0.2012985200886611,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,22.297918,0.3,16.454994,61264.043,Bradford - City Centre,0,1,0,0,0
25478,2025-06-30,13312.91,2025,6,0,27,0.0,1.0,-0.2012985200886611,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,22.297918,0.3,16.454994,61264.043,Bradford - Lister Park,0,0,1,0,0
25479,2025-06-30,4098.74,2025,6,0,27,0.0,1.0,-0.2012985200886611,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,1.2246467991473532e-16,-1.0,0,0,0,0,22.297918,0.3,16.454994,61264.043,Bradford - Roberts Park,0,0,0,0,1
25486,2025-07-01,64927.11,2025,7,1,27,0.8660254037844386,0.5000000000000001,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,17.454166,3.3999999,14.517644,61198.332,Bradford - BID,1,0,0,0,0
25487,2025-07-01,67902.9,2025,7,1,27,0.8660254037844386,0.5000000000000001,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,17.454166,3.3999999,14.517644,61198.332,Bradford - City Centre,0,1,0,0,0
25488,2025-07-01,7878.66,2025,7,1,27,0.8660254037844386,0.5000000000000001,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,17.454166,3.3999999,14.517644,61198.332,Bradford - Lister Park,0,0,1,0,0
25489,2025-07-01,6548.11,2025,7,1,27,0.8660254037844386,0.5000000000000001,0.20129852008866,0.9795299412524944,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,17.454166,3.3999999,14.517644,61198.332,Bradford - Roberts Park,0,0,0,0,1
25496,2025-07-02,88565.29000000001,2025,7,2,27,0.8660254037844387,-0.4999999999999998,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.702083,4.2999997,26.405453,61126.55,Bradford - BID,1,0,0,0,0
25497,2025-07-02,91968.19,2025,7,2,27,0.8660254037844387,-0.4999999999999998,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.702083,4.2999997,26.405453,61126.55,Bradford - City Centre,0,1,0,0,0
25498,2025-07-02,11123.38,2025,7,2,27,0.8660254037844387,-0.4999999999999998,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.702083,4.2999997,26.405453,61126.55,Bradford - Lister Park,0,0,1,0,0
25499,2025-07-02,7149.1,2025,7,2,27,0.8660254037844387,-0.4999999999999998,0.3943558551133185,0.9189578116202306,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.702083,4.2999997,26.405453,61126.55,Bradford - Roberts Park,0,0,0,0,1
25506,2025-07-03,66169.14,2025,7,3,27,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.783332,0.0,17.548845,61048.785,Bradford - BID,1,0,0,0,0
25507,2025-07-03,66264.79,2025,7,3,27,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.783332,0.0,17.548845,61048.785,Bradford - City Centre,0,1,0,0,0
25508,2025-07-03,12062.74,2025,7,3,27,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.783332,0.0,17.548845,61048.785,Bradford - Lister Park,0,0,1,0,0
25509,2025-07-03,8360.37,2025,7,3,27,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,14.783332,0.0,17.548845,61048.785,Bradford - Roberts Park,0,0,0,0,1
25516,2025-07-04,98311.265,2025,7,4,27,-0.8660254037844385,-0.5000000000000004,0.72479278722912,0.6889669190756866,-0.0592406278937138,-0.9982437317643216,-0.4999999999999997,-0.8660254037844388,0,0,0,0,15.875,1.7000002,27.999691,60965.152,Bradford - BID,1,0,0,0,0
