area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-13,3360.61,3360.61,1326.564574059135,1326.564574059135,2034.0454259408648,2034.0454259408648
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-14,7598.69,7598.69,2999.500972519099,2999.500972519099,4599.1890274809,4599.1890274809
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-15,3568.05,3568.05,1260.2626985225186,1260.2626985225186,2307.787301477482,2307.787301477482
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-16,12437.75,12437.75,4393.108947057483,4393.108947057483,8044.641052942517,8044.641052942517
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-18,12593.35,12593.35,4448.068063630992,4448.068063630992,8145.281936369009,8145.281936369009
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-20,4349.4,4349.4,1716.878768560708,1716.878768560708,2632.521231439291,2632.521231439291
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-21,18158.23,18158.23,7167.765568042054,7167.765568042054,10990.464431957944,10990.464431957944
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-22,3568.05,3568.05,1260.2626985225186,1260.2626985225186,2307.787301477482,2307.787301477482
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-23,14544.56,14544.56,5137.250440555115,5137.250440555115,9407.309559444884,9407.309559444884
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-25,13782.53,13782.53,4868.095584497853,4868.095584497853,8914.434415502146,8914.434415502146
"BD Walls : Root 1 Coates St, Bradford BD5 7DL",daily,2025-09-27,4349.4,4349.4,1716.878768560708,1716.878768560708,2632.521231439291,2632.521231439291
