area,Interval,Date,Total Footfall,Average Footfall,Total Visiting,Average Visiting,Total Passing through,Average Passing through
Bradford Bid,daily,2024-07-24,119765.53,119765.53,93572.45214104217,93572.45214104217,26193.07785895783,26193.07785895783
Bradford Bid,daily,2024-07-25,111571.56,111571.56,87170.52776705798,87170.52776705798,24401.032232942023,24401.032232942023
Bradford Bid,daily,2024-07-26,114349.3,114349.3,89340.76776190674,89340.76776190674,25008.53223809327,25008.53223809327
Bradford Bid,daily,2024-07-27,89024.42,89024.42,69101.93767765991,69101.93767765991,19922.48232234008,19922.48232234008
Bradford Bid,daily,2024-07-28,79191.8,79191.8,61469.72738695415,61469.72738695415,17722.072613045853,17722.072613045853
Bradford Bid,daily,2024-07-29,102736.93,102736.93,80268.05764181563,80268.05764181563,22468.872358184362,22468.872358184362
Bradford Bid,daily,2024-07-30,150349.09,150349.09,117467.29654579445,117467.29654579445,32881.793454205545,32881.793454205545
Bradford Bid,daily,2024-07-31,117279.85,117279.85,91630.3977549601,91630.3977549601,25649.452245039916,25649.452245039916
Bradford Bid,daily,2024-08-01,171372.04,171372.04,133892.4648119769,133892.4648119769,37479.5751880231,37479.5751880231
Bradford Bid,daily,2024-08-02,151371.1,151371.1,118265.78991707304,118265.78991707304,33105.31008292696,33105.31008292696
Bradford Bid,daily,2024-08-03,181962.82,181962.82,141241.9586366443,141241.9586366443,40720.8613633557,40720.8613633557
Bradford Bid,daily,2024-08-04,160418.55,160418.55,124519.01000243046,124519.01000243046,35899.539997569525,35899.539997569525
Bradford Bid,daily,2024-08-05,133171.18,133171.18,104046.24658794656,104046.24658794656,29124.93341205343,29124.93341205343
Bradford Bid,daily,2024-08-06,169721.43,169721.43,132602.848131547,132602.848131547,37118.58186845297,37118.58186845297
Bradford Bid,daily,2024-08-07,93176.71,93176.71,72798.68620908509,72798.68620908509,20378.023790914922,20378.023790914922
Bradford Bid,daily,2024-08-08,139147.07,139147.07,108715.19165941357,108715.19165941357,30431.878340586438,30431.878340586438
Bradford Bid,daily,2024-08-09,114881.39,114881.39,89756.48809529253,89756.48809529253,25124.901904707465,25124.901904707465
Bradford Bid,daily,2024-08-10,139296.04,139296.04,108123.4370841711,108123.4370841711,31172.602915828906,31172.602915828906
Bradford Bid,daily,2024-08-11,234407.9,234407.9,181950.52657406966,181950.52657406966,52457.373425930346,52457.373425930346
Bradford Bid,daily,2024-08-12,109420.42,109420.42,85489.84848731295,85489.84848731295,23930.57151268705,23930.57151268705
Bradford Bid,daily,2024-08-13,64587.96,64587.96,50462.380920349504,50462.380920349504,14125.579079650495,14125.579079650495
Bradford Bid,daily,2024-08-14,147396.75,147396.75,115160.64209059282,115160.64209059282,32236.107909407176,32236.107909407176
Bradford Bid,daily,2024-08-15,153727.81,153727.81,120107.08042599757,120107.08042599757,33620.729574002435,33620.729574002435
Bradford Bid,daily,2024-08-16,130412.38,130412.38,101890.8043587283,101890.8043587283,28521.5756412717,28521.5756412717
Bradford Bid,daily,2024-08-17,245346.02,245346.02,190440.8406536308,190440.8406536308,54905.17934636919,54905.17934636919
Bradford Bid,daily,2024-08-18,117684.64,117684.64,91348.38125199628,91348.38125199628,26336.25874800371,26336.25874800371
Bradford Bid,daily,2024-08-19,103343.08,103343.08,80741.64083278296,80741.64083278296,22601.439167217042,22601.439167217042
Bradford Bid,daily,2024-08-20,157035.3,157035.3,122691.21251919646,122691.21251919646,34344.08748080354,34344.08748080354
Bradford Bid,daily,2024-08-21,162245.05,162245.05,126761.57468886075,126761.57468886075,35483.475311139235,35483.475311139235
Bradford Bid,daily,2024-08-22,148053.43,148053.43,115673.704220172,115673.704220172,32379.72577982799,32379.72577982799
Bradford Bid,daily,2024-08-23,66581.85,66581.85,52020.20124310433,52020.20124310433,14561.648756895673,14561.648756895673
Bradford Bid,daily,2024-08-24,127335.91,127335.91,98839.825263092,98839.825263092,28496.084736908007,28496.084736908007
Bradford Bid,daily,2024-08-25,160055.22,160055.22,124236.9884288395,124236.9884288395,35818.231571160504,35818.231571160504
Bradford Bid,daily,2024-08-26,132674.11,132674.11,103657.88727633371,103657.88727633371,29016.222723666277,29016.222723666277
Bradford Bid,daily,2024-08-27,113818.13,113818.13,88925.76622178282,88925.76622178282,24892.363778217186,24892.363778217186
Bradford Bid,daily,2024-08-28,92090.42,92090.42,71949.97106511758,71949.97106511758,20140.44893488241,20140.44893488241
Bradford Bid,daily,2024-08-29,174620.33,174620.33,136430.34412136773,136430.34412136773,38189.985878632266,38189.985878632266
Bradford Bid,daily,2024-08-30,94112.84,94112.84,73530.081791961,73530.081791961,20582.758208038995,20582.758208038995
Bradford Bid,daily,2024-08-31,103782.53,103782.53,80557.37875169386,80557.37875169386,23225.15124830613,23225.15124830613
Bradford Bid,daily,2024-09-01,232505.77,232505.77,180474.06799433604,180474.06799433604,52031.70200566394,52031.70200566394
Bradford Bid,daily,2024-09-02,169847.87,169847.87,132701.6353272344,132701.6353272344,37146.23467276559,37146.23467276559
Bradford Bid,daily,2024-09-03,183750.1,183750.1,143563.40625021,143563.40625021,40186.69374979,40186.69374979
Bradford Bid,daily,2024-09-04,202654.26,202654.26,158333.17019536687,158333.17019536687,44321.08980463313,44321.08980463313
Bradford Bid,daily,2024-09-05,182243.78,182243.78,142386.52291734205,142386.52291734205,39857.25708265794,39857.25708265794
Bradford Bid,daily,2024-09-06,180739.96,180739.96,141211.59282703357,141211.59282703357,39528.367172966406,39528.367172966406
Bradford Bid,daily,2024-09-07,218561.6,218561.6,169650.4179631795,169650.4179631795,48911.18203682051,48911.18203682051
Bradford Bid,daily,2024-09-08,224052.12,224052.12,173912.23254010058,173912.23254010058,50139.887459899415,50139.887459899415
Bradford Bid,daily,2024-09-09,215453.82,215453.82,168333.42832912537,168333.42832912537,47120.39167087463,47120.39167087463
Bradford Bid,daily,2024-09-10,216217.86,216217.86,168930.3705071781,168930.3705071781,47287.48949282188,47287.48949282188
Bradford Bid,daily,2024-09-11,135521,135521,105882.15396037721,105882.15396037721,29638.846039622786,29638.846039622786
Bradford Bid,daily,2024-09-12,159059.23,159059.23,124272.5030045458,124272.5030045458,34786.72699545421,34786.72699545421
Bradford Bid,daily,2024-09-13,234627.52,234627.52,183313.78307407326,183313.78307407326,51313.73692592672,51313.73692592672
Bradford Bid,daily,2024-09-14,203482.74,203482.74,157946.00647731798,157946.00647731798,45536.733522682014,45536.733522682014
Bradford Bid,daily,2024-09-15,254415.52,254415.52,197480.70706070805,197480.70706070805,56934.812939291936,56934.812939291936
Bradford Bid,daily,2024-09-16,150306.44,150306.44,117433.97422773002,117433.97422773002,32872.46577226998,32872.46577226998
Bradford Bid,daily,2024-09-17,223564.18,223564.18,174670.0284589509,174670.0284589509,48894.151541049105,48894.151541049105
Bradford Bid,daily,2024-09-18,149374.44,149374.44,116705.80540156233,116705.80540156233,32668.63459843767,32668.63459843767
Bradford Bid,daily,2024-09-19,157459.35,157459.35,123022.52152213253,123022.52152213253,34436.82847786748,34436.82847786748
Bradford Bid,daily,2024-09-20,228317.51,228317.51,178383.79104101923,178383.79104101923,49933.71895898079,49933.71895898079
Bradford Bid,daily,2024-09-21,170532.61,170532.61,132369.6777606491,132369.6777606491,38162.93223935091,38162.93223935091
Bradford Bid,daily,2024-09-22,183505.79,183505.79,142439.632452194,142439.632452194,41066.157547806004,41066.157547806004
Bradford Bid,daily,2024-09-23,240996.25,240996.25,188289.652868364,188289.652868364,52706.597131636,52706.597131636
Bradford Bid,daily,2024-09-24,193227.05,193227.05,150967.71907976997,150967.71907976997,42259.33092023003,42259.33092023003
Bradford Bid,daily,2024-09-25,158624.51,158624.51,123932.85756236596,123932.85756236596,34691.65243763406,34691.65243763406
Bradford Bid,daily,2024-09-26,181054.95,181054.95,141457.69357655567,141457.69357655567,39597.25642344435,39597.25642344435
Bradford Bid,daily,2024-09-27,169272.3,169272.3,132251.94419925442,132251.94419925442,37020.355800745565,37020.355800745565
Bradford Bid,daily,2024-09-28,220790.5,220790.5,171380.5197587288,171380.5197587288,49409.980241271194,49409.980241271194
Bradford Bid,daily,2024-09-29,204060.68,204060.68,158394.61118444696,158394.61118444696,45666.06881555304,45666.06881555304
Bradford Bid,daily,2024-09-30,199652.14,199652.14,155987.62277432124,155987.62277432124,43664.517225678785,43664.517225678785
Bradford Bid,daily,2024-10-01,214358.1,214358.1,167477.3455542236,167477.3455542236,46880.75444577641,46880.75444577641
Bradford Bid,daily,2024-10-02,150115.75,150115.75,117284.98869826444,117284.98869826444,32830.761301735554,32830.761301735554
Bradford Bid,daily,2024-10-03,213568.56,213568.56,166860.48030206433,166860.48030206433,46708.07969793568,46708.07969793568
Bradford Bid,daily,2024-10-04,159201.31,159201.31,124383.50968568517,124383.50968568517,34817.80031431482,34817.80031431482
Bradford Bid,daily,2024-10-05,135218.45,135218.45,104958.35754694919,104958.35754694919,30260.09245305082,30260.09245305082
Bradford Bid,daily,2024-10-06,157240,157240,122051.77725881556,122051.77725881556,35188.222741184436,35188.222741184436
Bradford Bid,daily,2024-10-07,245273.37,245273.37,191631.3539947356,191631.3539947356,53642.01600526438,53642.01600526438
Bradford Bid,daily,2024-10-08,163913.67,163913.67,128065.26252868903,128065.26252868903,35848.40747131099,35848.40747131099
Bradford Bid,daily,2024-10-09,210632.74,210632.74,164566.7328736956,164566.7328736956,46066.00712630438,46066.00712630438
Bradford Bid,daily,2024-10-10,207052.08,207052.08,161769.17387250933,161769.17387250933,45282.90612749064,45282.90612749064
Bradford Bid,daily,2024-10-11,193910.8,193910.8,151501.93091978302,151501.93091978302,42408.86908021698,42408.86908021698
Bradford Bid,daily,2024-10-12,195720.6,195720.6,151920.930273224,151920.930273224,43799.66972677603,43799.66972677603
Bradford Bid,daily,2024-10-13,85025.78,85025.78,65998.14017945214,65998.14017945214,19027.639820547854,19027.639820547854
Bradford Bid,daily,2024-10-14,236997.9,236997.9,185165.75391331295,185165.75391331295,51832.146086687055,51832.146086687055
Bradford Bid,daily,2024-10-15,162147.2,162147.2,126685.1247750834,126685.1247750834,35462.07522491661,35462.07522491661
Bradford Bid,daily,2024-10-16,177986.91,177986.91,139060.6430557021,139060.6430557021,38926.26694429791,38926.26694429791
Bradford Bid,daily,2024-10-17,176764.63,176764.63,138105.67932947006,138105.67932947006,38658.950670529935,38658.950670529935
Bradford Bid,daily,2024-10-18,168281.39,168281.39,131477.74916541556,131477.74916541556,36803.64083458444,36803.64083458444
Bradford Bid,daily,2024-10-19,123003.06,123003.06,95476.6095222127,95476.6095222127,27526.45047778729,27526.45047778729
Bradford Bid,daily,2024-10-20,66039.78,66039.78,51260.95471114972,51260.95471114972,14778.825288850274,14778.825288850274
Bradford Bid,daily,2024-10-21,214038.11,214038.11,167227.3383195826,167227.3383195826,46810.77168041739,46810.77168041739
Bradford Bid,daily,2024-10-22,290565.07,290565.07,227017.62440690212,227017.62440690212,63547.44559309788,63547.44559309788
Bradford Bid,daily,2024-10-23,163863.58,163863.58,128026.12736076761,128026.12736076761,35837.452639232375,35837.452639232375
Bradford Bid,daily,2024-10-24,234213.67,234213.67,182990.44330077982,182990.44330077982,51223.226699220184,51223.226699220184
Bradford Bid,daily,2024-10-25,167557.44,167557.44,130912.12918504636,130912.12918504636,36645.31081495364,36645.31081495364
Bradford Bid,daily,2024-10-26,221722.5,221722.5,172103.95054227763,172103.95054227763,49618.54945772237,49618.54945772237
Bradford Bid,daily,2024-10-27,130358.52,130358.52,101186.01530672128,101186.01530672128,29172.504693278723,29172.504693278723
Bradford Bid,daily,2024-10-28,192092.4,192092.4,150081.22041173224,150081.22041173224,42011.17958826776,42011.17958826776
Bradford Bid,daily,2024-10-29,166376.36,166376.36,129989.35489619427,129989.35489619427,36387.00510380571,36387.00510380571
Bradford Bid,daily,2024-10-30,208282.94,208282.94,162730.84112720547,162730.84112720547,45552.09887279455,45552.09887279455
Bradford Bid,daily,2024-10-31,167413.02,167413.02,130799.29426887131,130799.29426887131,36613.72573112868,36613.72573112868
Bradford Bid,daily,2024-11-01,190063.03,190063.03,148495.6796705735,148495.6796705735,41567.35032942648,41567.35032942648
Bradford Bid,daily,2024-11-02,184266.43,184266.43,143030.05132687057,143030.05132687057,41236.37867312942,41236.37867312942
Bradford Bid,daily,2024-11-03,135934.91,135934.91,105514.48331860303,105514.48331860303,30420.426681396973,30420.426681396973
Bradford Bid,daily,2024-11-04,146682.92,146682.92,114602.92883610433,114602.92883610433,32079.99116389568,32079.99116389568
Bradford Bid,daily,2024-11-05,152785.91,152785.91,119371.17675929441,119371.17675929441,33414.7332407056,33414.7332407056
Bradford Bid,daily,2024-11-06,155239.36,155239.36,121288.04994229988,121288.04994229988,33951.3100577001,33951.3100577001
Bradford Bid,daily,2024-11-07,158099.59,158099.59,123522.73912864068,123522.73912864068,34576.85087135932,34576.85087135932
Bradford Bid,daily,2024-11-08,179417.87,179417.87,140178.64784485757,140178.64784485757,39239.222155142415,39239.222155142415
Bradford Bid,daily,2024-11-09,272244.74,272244.74,211319.98452279417,211319.98452279417,60924.75547720583,60924.75547720583
Bradford Bid,daily,2024-11-10,173382.1,173382.1,134581.4897600209,134581.4897600209,38800.610239979105,38800.610239979105
Bradford Bid,daily,2024-11-11,230957.95,230957.95,180446.7589545023,180446.7589545023,50511.191045497726,50511.191045497726
Bradford Bid,daily,2024-11-12,163196.39,163196.39,127504.85379946846,127504.85379946846,35691.53620053155,35691.53620053155
Bradford Bid,daily,2024-11-13,161527.72,161527.72,126201.12689478902,126201.12689478902,35326.59310521099,35326.59310521099
Bradford Bid,daily,2024-11-14,206519.63,206519.63,161353.172272195,161353.172272195,45166.45772780501,45166.45772780501
Bradford Bid,daily,2024-11-15,132559.62,132559.62,103568.43658008057,103568.43658008057,28991.18341991943,28991.18341991943
Bradford Bid,daily,2024-11-16,189689.24,189689.24,147239.3085021242,147239.3085021242,42449.93149787581,42449.93149787581
Bradford Bid,daily,2024-11-17,93835.72,93835.72,72836.53266573763,72836.53266573763,20999.187334262373,20999.187334262373
Bradford Bid,daily,2024-11-18,110872.56,110872.56,86624.4011474322,86624.4011474322,24248.15885256779,24248.15885256779
Bradford Bid,daily,2024-11-19,261814.61,261814.61,204554.97557645026,204554.97557645026,57259.63442354974,57259.63442354974
Bradford Bid,daily,2024-11-20,178792.6,178792.6,139690.1262547955,139690.1262547955,39102.473745204516,39102.473745204516
Bradford Bid,daily,2024-11-21,165781.8,165781.8,129524.82693773262,129524.82693773262,36256.973062267374,36256.973062267374
Bradford Bid,daily,2024-11-22,176542.12,176542.12,137931.83292870765,137931.83292870765,38610.28707129235,38610.28707129235
Bradford Bid,daily,2024-11-23,145201.66,145201.66,112707.45779655475,112707.45779655475,32494.20220344525,32494.20220344525
Bradford Bid,daily,2024-11-24,137588.54,137588.54,106798.05289649985,106798.05289649985,30790.48710350016,30790.48710350016
Bradford Bid,daily,2024-11-25,190174.02,190174.02,148582.39582724342,148582.39582724342,41591.62417275658,41591.62417275658
Bradford Bid,daily,2024-11-26,257116.89,257116.89,200884.66092187466,200884.66092187466,56232.22907812537,56232.22907812537
Bradford Bid,daily,2024-11-27,199823.64,199823.64,156121.61521390037,156121.61521390037,43702.02478609964,43702.02478609964
Bradford Bid,daily,2024-11-28,197963.82,197963.82,154668.5433831244,154668.5433831244,43295.2766168756,43295.2766168756
Bradford Bid,daily,2024-11-29,191940.43,191940.43,149962.48670302762,149962.48670302762,41977.943296972386,41977.943296972386
Bradford Bid,daily,2024-11-30,201668.88,201668.88,156538.06424443403,156538.06424443403,45130.815755565985,45130.815755565985
Bradford Bid,daily,2024-12-01,139606.78,139606.78,108364.63760099509,108364.63760099509,31242.142399004915,31242.142399004915
Bradford Bid,daily,2024-12-02,183196.07,183196.07,143130.54426012235,143130.54426012235,40065.525739877645,40065.525739877645
Bradford Bid,daily,2024-12-03,146464.04,146464.04,114431.91854353825,114431.91854353825,32032.121456461755,32032.121456461755
Bradford Bid,daily,2024-12-04,146010.08,146010.08,114077.24094662076,114077.24094662076,31932.839053379223,31932.839053379223
Bradford Bid,daily,2024-12-05,155725.26,155725.26,121667.68216615707,121667.68216615707,34057.57783384294,34057.57783384294
Bradford Bid,daily,2024-12-06,144707.25,144707.25,113059.34374512287,113059.34374512287,31647.906254877136,31647.906254877136
Bradford Bid,daily,2024-12-07,196328.29,196328.29,152392.62732564326,152392.62732564326,43935.66267435674,43935.66267435674
Bradford Bid,daily,2024-12-08,99386.37,99386.37,77145.0209476102,77145.0209476102,22241.34905238979,22241.34905238979
Bradford Bid,daily,2024-12-09,208131.99,208131.99,162612.9043414651,162612.9043414651,45519.0856585349,45519.0856585349
Bradford Bid,daily,2024-12-10,176975.62,176975.62,138270.52518851848,138270.52518851848,38705.09481148152,38705.09481148152
Bradford Bid,daily,2024-12-11,202041.56,202041.56,157854.46950889376,157854.46950889376,44187.090491106246,44187.090491106246
Bradford Bid,daily,2024-12-12,125748.8,125748.8,98247.1631845447,98247.1631845447,27501.636815455302,27501.636815455302
Bradford Bid,daily,2024-12-13,198124.56,198124.56,154794.12906672762,154794.12906672762,43330.430933272386,43330.430933272386
Bradford Bid,daily,2024-12-14,199342.14,199342.14,154732.01774087784,154732.01774087784,44610.12225912218,44610.12225912218
Bradford Bid,daily,2024-12-15,146126.82,146126.82,113425.57928122002,113425.57928122002,32701.240718779987,32701.240718779987
Bradford Bid,daily,2024-12-16,195577.16,195577.16,152803.85302833753,152803.85302833753,42773.30697166249,42773.30697166249
